,Subtype,EPYC,KRT14,LRRC15,OMD,MFAP5,SFRP2,ADAM12,IGKV1-12,COL11A1,FAM180A,FNDC1,GALNT15,POSTN,COL10A1,FIBIN,COL1A1,WT1,COL1A2,CMKLR2,TIMP3,XIRP1,COL3A1,MEDAG,MAGEL2,FN1,COL6A3,IGFL2,ST6GAL2,HSD17B6,GREM1,MUC2,SPINK4,VTN,SLC6A19,APOB,PGC,ITLN1,SLC28A2,GP2,ALB,PSAPL1,PDIA2,REG4,REG1B,A4GNT,C2CD4B,SLC13A2,AKR1C4,SLC19A3,TFF2,MT1H,REG3A,PRAP1,MAP3K20-AS1,SLC39A5,TM4SF20,MT1G,HPN,SH2D6,POU2AF2
s11,Consensus_class_1,-0.0582228312741459,-0.470912664612464,0.471666992207876,0.387946195390669,0.284713450917423,1.60950677651925,0.563188833478029,-0.470912664612464,0.196967745831025,-0.063523979778506,0.675526699401316,-0.470912664612464,2.17906575682011E-05,1.25465582514675,0.301785515600136,3.12471779997143,-0.452132746428766,2.74336331821049,-0.470912664612464,0.562060932189402,-0.121226691425363,1.45316724728072,-0.0907875614417866,-0.160249442440763,2.60603167691317E-15,2.60881510010691,-0.360151851358404,0.224513673841857,-0.606402699975256,0.30926316368262,-0.739594112138829,-0.771202382523648,0.0326020732054309,-0.470912664612464,-0.576052993364429,-0.429744055312971,-0.765191458566933,-0.702431833069525,-2.91928698416895E-79,-0.0056778527395226,-0.0907875614417866,0.333889007043013,-8.28879064117822E-11,-2.12694436698964E-78,-0.0008235783444741,-0.0907875614417866,-0.470912664612464,-0.470912664612464,-0.0153261279147796,-0.0005782346200527,-0.470912664612464,-0.0003707834410602,-0.876684262024935,-0.0907875614417866,-0.470912664612464,-0.414676672419204,-3.56326912277657E-07,-0.0031325684386405,-0.0907875614417866,-0.470912664612464
s12,Consensus_class_1,-0.0378869145661451,-0.378351752014444,0.255840267724692,1.40068599917625E-10,0.0608439156332699,0.969774219029772,0.382675429739557,-0.34778529130611,1.28584942445746,-0.0001759216198694,0.569326787692985,-0.331144291325776,0.497504786788264,1.29076609313416,7.37770494155572E-07,3.09554350640862,-0.0543208067439652,3.58476779564671,-0.363943754784503,0.705260984428161,-0.089076911695327,1.38515618333378,-0.231432469536808,-0.080014102405021,2.2690041859595,2.12482629844742,-0.361714672719776,9.08635626007444E-08,-0.0469984623219266,2.17098552307766E-09,-0.0027132221313913,-0.465396086911961,-0.340090647112917,-0.356784391491061,-0.271956955820432,-0.135179612347238,-0.905310308616649,-0.505550344255499,-0.723904289464969,-0.674477104966599,-0.378351752014444,-0.329084314324893,-0.209684025176134,-0.642231814950584,-0.911527964255009,-0.327083194922137,-0.368076646654859,-0.32513639656681,-0.365396193541066,-8.05253433832083E-13,-0.385630601476167,-0.66693652914302,-1.03087833348933,-0.372773495056476,-0.356784391491061,-0.460487603161112,-0.356946274452101,-0.275998394071502,-0.378351752014444,-0.280025103133874
s13,Consensus_class_1,-0.0991609945940802,-0.219899233969274,0.0025250117353167,1.34739157228758E-11,0.302755924516734,0.549555437846669,0.217849124493242,-0.201702057105385,0.702064168195251,-0.0001823785836089,0.238808707694312,-0.219899233969274,2.9434441371093E-05,0.874618731067499,0.0164367710364591,2.4944425493936,-0.714938037044751,3.10991813716089,-0.145089779266967,0.195174094069267,-0.0509482914479154,0.933961342892593,-0.219899233969274,-0.0694143671514823,1.15199220430448,1.70284673821466,-0.0009106857724469,1.88819952128432E-10,-0.014382788276125,0.225034048967016,-0.748904426392443,-0.89005492656321,-0.219899233969274,-0.0951878559008053,-0.266518055806243,-0.004876952581511,-0.861711356552062,-0.758663864467355,-0.000259076434518,-1.02431942080266,-0.11113781889785,0.154279065659329,-0.255137386646207,-0.641743947380353,-6.33171983253861E-12,-0.0671073338694443,-0.090484773320272,-0.209383286367961,-0.0153204491027505,-3.58928494522478E-08,-0.219899233969274,-0.700569769191216,-1.0060001897742,-0.0651232173464194,-0.0196687034579112,-0.624715200764898,-0.93047818145702,-0.176214771587283,-0.115008354931012,-0.143098853864558
s14,Consensus_class_1,-0.040172584119533,-0.375781417763836,3.49530482007745E-08,3.40334913469487E-11,0.0143892896906681,0.805414191501251,0.665180669321135,-0.430612620347306,0.0983571926478413,-0.0001548384111262,0.577910426331945,-0.106790232687224,5.69112612711896E-05,0.648627645808542,3.93717638721011E-09,2.78765896353292,-0.0526044560727967,3.502514966264,-0.336354474568821,0.741507469631635,-0.0469467116257051,1.74145382383027,-0.2282466167613,-0.0247637208738613,1.92298368050215,1.91890721622908,-0.0020448093809505,5.75691945287954E-10,-0.057634243781339,2.71102872998073E-09,-0.293296951013153,-0.992350328232063,-0.430612620347306,-0.270780211750309,-0.228920895421231,-0.480736121083331,-0.832337385018155,-0.763526622980678,-0.83240710701511,-0.298238071592807,-0.430612620347306,-0.279407205834521,-0.735086084574648,-0.66970461581515,-1.01001956916595,-0.322171795573033,-0.131412957102607,-0.375781417763836,-0.219457464750614,-0.0052139248944552,-0.430612620347306,-0.70370573170252,-1.09086705921405,-0.430612620347306,-0.375781417763836,-0.478904771110815,-0.776303898730336,-0.374425480580174,-0.430612620347306,-0.430612620347306
s15,Consensus_class_1,-0.0310603800044653,-0.410338785503551,5.3424155552724E-09,7.68184813136033E-11,2.14360153720076E-10,0.567752960110366,8.35803883757053E-07,-0.404078759188815,1.02938210801049,-0.000169401398065,0.380543623455765,-0.318481801215971,1.96429939029526E-08,1.21223030029211,9.53004728810796E-09,3.05250977105568,-0.025051690540875,3.61939505492301,-0.418508433860262,0.486193663879112,-0.130910375066393,1.60086562358188,-0.386141530295841,-0.0769042494628377,2.1062433205601,2.1470246573083,-0.0244297069683807,5.18387821098997E-11,-0.0200965198019913,4.4388111678079E-11,-0.739683009567873,-0.906874550855855,-0.134807585956683,-0.338664564568653,-0.251328600645955,-0.0877850487405353,-0.887665846708713,-0.763985068071217,-0.28349868544673,-0.363845306385158,-0.370175004407508,-0.301564741187256,-0.101157915734552,-0.496817045184866,-0.791404741573436,-0.133950529271366,-0.346483624102375,-0.355097366634741,-0.0331937301415972,-0.0002193358389093,-0.389985805839123,-0.654152715652366,-0.999061256025022,-0.158242670020244,-0.271523773681978,-0.204046131746382,-0.0501007938223245,-0.135000330927734,-0.264501206399621,-0.30556112246734
s16,Consensus_class_1,-0.0340469307044049,-0.333772753485403,0.0769446588320652,2.92254562732429E-09,0.456899923754386,0.548173109578487,0.0713797397969195,-0.0838441489741497,1.23504770492607,-6.50324687825279E-05,0.766537738514993,-0.349022861885094,0.0001564632608426,1.33654662308428,8.2198754312279E-10,2.46112266375273,-0.024862466688971,3.06654619444371,-0.349022861885094,0.971030333357303,-0.0409463436624657,0.902714488838998,-0.195547028733657,-0.0415530215663487,1.49136939278261,1.34869790557642,-0.222021337368362,2.67192132072281E-11,-0.0325795513492218,2.33690775252469E-10,-0.734022365921985,-0.946373368880339,-0.262540528807457,-0.140363431861593,-0.280031294682516,-0.162716262179583,-0.211874097150407,-0.0001497776020171,0,-0.0844866028471719,-0.196193140047285,-0.275007792414236,-0.0276716561080079,-0.655818959644489,-1.02538101012416E-78,-0.149841325185496,0.0105197360190562,0.0485391873081206,-1.90195728382503E-07,-0.0002749000786394,-0.0734210156674223,-0.720336604691546,-0.110687729360781,-0.0510040528028335,-0.0135231039420847,-0.0299708616071848,0,-0.426127349754388,-0.300975999099199,-0.209216758998307
s17,Consensus_class_1,-0.0396544132711895,0.507382883443651,0.0656226635905406,1.00597729612896E-08,8.21714955151805E-11,0.614897746401009,0.185265971956633,-0.311763234341921,0.654009535128805,-8.86992259176801E-05,9.34337758419294E-10,-0.258846723775189,1.61292812475687E-05,0.623808456491683,3.63344567524218E-07,2.91540517743718,-0.64286266783177,2.83042271198827,-0.212496757838215,3.24129986705994,-0.0952423251911182,0.749575569400783,-0.12963296528796,-0.0619568391458567,4.11739229435648,1.57818197149671,-0.378316962408536,1.21300257015174E-10,-0.370130705351787,3.04816368730693E-10,-0.29818994974292,-0.930396886195228,-0.379866917747214,-0.365875786880041,-0.339890086216773,-0.45116925778772,-0.896084713249557,-0.779847864750011,-0.851997779041677,-0.712496652761717,-0.317628402401471,-0.379866917747214,-0.71821773467359,-0.651561421367754,-0.956526089038826,-0.283213135993311,-0.335735024046866,-0.379866917747214,-0.403224632859604,-0.931416877291536,-0.281312959881997,-0.714387078141281,-1.04258894654725,-0.379866917747214,-0.327707650926629,-0.457128885544572,-0.0038618241131003,-0.273839991377166,-0.379866917747214,-0.333593944333992
s18,Consensus_class_1,-0.0400527747505085,-0.173582193498707,1.24864014356095E-07,1.49907025432219E-10,3.26903713361282E-09,0.344307430737806,0.47427813656199,-0.16154691166912,0.322548278800365,-0.00024694820519,1.15010901863745,-0.305839616099785,0.757797697546841,1.02930941173504,3.07605658914008E-08,2.94177798195031,-0.0537746934099131,3.52010969086591,-0.353944183368651,0.553050683425619,-0.127669058217075,1.52009086736177,-0.193047608719306,-0.0635856931130992,1.99377465488349,1.99772580111191,-0.0830130851827396,4.23664558382069E-08,-0.0285567660612943,0.26150392994875,-0.736912761337036,-0.900511390691273,-0.346246238054722,-0.258432417680362,-0.224650358049663,-0.0258618939698298,-0.857034898439041,-0.688671107141935,-0.746221139162432,-0.680588961711245,0.0878698252708665,-0.320090192923223,-0.0060730120288948,-0.644176960253187,-0.0001567027584178,-0.228019560810282,-0.323454487890119,-0.261292951044075,-0.147029216061294,-0.0030770496897531,-0.323454487890119,-0.694770275100436,-0.0161626312554202,-0.140131071398754,-0.206610629122306,-0.430323780385851,-0.612666335279312,-0.370320168087538,-0.308425435491562,-0.155890225165071
s19,Consensus_class_1,-0.333008348386864,-0.517797275847233,0.943756948703974,0.0340729567129754,0.405729996758921,1.30311575464344,0.855049216961898,-0.65025274979554,2.25197353408377,-0.0190795296411599,0.806148288333804,-0.177260401962686,0.929684582177011,1.57548985112442,0.255934108544739,3.66206972290341,-0.65291632346543,1.62846130742256,-0.464700699676774,1.69972787723036,-0.13249542246857,2.52136264187462,-0.245189470139134,-0.0247404440859902,3.16272368144648,2.41462908844404,-0.357131060432177,0.0966764064714599,-0.584566778470037,0.287607555486844,-0.0180539557674311,-0.0600408336999188,-0.339768373828539,-0.65025274979554,-0.283717198404867,-0.0238940550723009,-0.952464239276036,-0.730743503146742,-0.188741166846278,-0.682196826506975,-0.65025274979554,-0.317529834926953,-2.23208981533624E-07,-0.543808242078859,-0.871035834338076,-0.464700699676774,-0.36449619861173,-0.517797275847233,-0.184782181904342,-0.0186875258533781,-0.339768373828539,-0.384251969392135,-1.09091923002386,-0.65025274979554,-0.339768373828539,-0.784410034174455,-4.70214156110313E-05,-0.0748687389611971,-0.517797275847233,-0.425060216603346
s20,Consensus_class_1,-0.23401176000798,-0.331840013547973,0.321320565499714,7.63059534293664E-09,0.031451770292912,0.703857900432403,0.814503193213066,-0.374006333543403,1.27268296774936,-3.70972005811863E-05,0.741253195241542,-0.343234955582148,0.871893151927731,1.0521229245222,0.0352532076622727,3.40180420973386,-0.652292089438149,3.22144086152927,-0.306903989533362,1.04839641996226,-0.163832368724133,1.91926388259134,-0.37258684337277,-0.0399067308859749,2.47292221451228,2.36218732170364,-0.0837274478534048,0.01473576678367,-0.0539575264762342,0.164747335383525,-0.340782305809378,-0.797711652477264,-0.368479843134856,0.0292154151674407,-0.297889428594695,-0.0642328595354687,-0.274601327270904,-0.340658965291286,-0.0003882057615398,-0.400998535529723,-0.399947575418292,0.146186684909925,-0.0794830826959505,-0.507013484811882,-0.94727697588108,-0.291868524376142,-0.188930358745287,-0.393799507375183,-0.179492814121244,-0.824324519248742,-0.327431582666957,-0.407353616662193,-0.467421870338048,-0.452393217982117,-0.0526026989244436,-1.1237385732131E-09,-1.91977382327252E-08,-0.141185368043504,-0.357275517290069,-0.131236155510928
s21,Consensus_class_1,-0.0368356317427769,0.370262808399805,0.0007968132114862,1.18905813079588E-11,1.43269768392704E-08,0.898335305270397,0.773585766926824,-0.291413870622092,1.27399344744046,-0.0001333743919319,0.483609342928845,-0.331411206460288,0.854345642004707,0.612235198809365,4.53767861512324E-08,3.61283212046191,-0.0558080842297998,3.36205557101944,-0.236337543288388,1.0061581853759,-0.0678440571637959,1.96559165640466,-0.147434867952398,-0.0667929389116697,2.96408082990414,2.36773841902387,-0.22806181371206,1.762394216628E-09,-0.0346520388763578,3.91203927143492E-10,-0.343957246464133,-0.908111179359855,-0.209502159648234,-0.335172906976016,-0.27184118559553,-0.156003715807994,-0.271309609329788,-0.776927283394244,0,-2.14779244838999E-05,-0.14875740484853,0.38922564055162,-0.3272030674428,0,-0.876112203013223,-0.0860879303632404,-0.360680728375518,-0.390162123224564,-0.362151920362574,-8.11239203496173E-07,-0.139105193894042,0,-0.953380716624008,-0.354076735686664,0.153666899007997,-0.419787177522988,0,-9.7195374659097E-06,-0.327884399996602,-0.335172906976016
s22,Consensus_class_1,-0.376463471474897,-0.49461014650379,0.719640181540101,0.116768634245624,5.02422195033646E-08,0.776393290040218,0.888318815989024,-0.106965463863348,1.26752502280582,-4.5253893417689E-05,0.481053186658857,-0.3875408469856,0.313679278716602,0.859438592643481,9.37827251339978E-08,3.27395495875156,-0.688789826270606,3.63533268545094,-0.418545148186965,0.82138140624704,-0.0704885941272762,1.69148646604236,0.299184567748837,-0.0469796622424117,3.30335935659648,2.22077488063417,-0.301864343627788,7.39658788329718E-08,-0.0059828799055828,0.263300529039581,-0.77551349967067,-0.963952220419627,-0.175313956062022,-0.576405659071151,-5.09379828841373E-75,-0.449248999414487,-0.925936362694129,-0.799049042422755,-0.631057714130718,-0.0144828844042727,-0.576405659071151,-0.576405659071151,-0.729309856474867,-0.0202029568166784,-0.917710628861156,-0.366770560540455,-0.576405659071151,-0.414955837888072,-1.7840995261474E-05,-0.66054785127501,-0.551640903406907,-0.674821224198994,-0.0013684341943403,-0.576405659071151,-0.120653319265511,-0.468269650592036,-0.999620250479603,-4.42831049048017E-07,-0.576405659071151,-0.392034505882364
s23,Consensus_class_1,-0.0406663267496241,0.152984298803117,1.88590513467757E-09,1.15188142997769E-11,0.427200632125647,3.58466042960488E-34,8.96548623146352E-07,-0.134469633502416,1.85560137985046E-09,-0.0781729124547499,0.258409544314606,-0.0925469039214271,4.00661168912721E-05,1.61601689342288E-18,4.73634255506717E-07,2.22882713422256,-0.0385212892800122,2.10688237605238,-0.0925469039214271,4.48374681915808E-15,-0.0484907960454231,2.82102035501544E-10,-0.0925469039214271,-0.0661405969633001,1.55790936202497,1.42473272741976,-0.0008487216291494,0.0009510138133513,-0.246432140368473,1.45568653837555E-13,-0.781568380065293,-0.895858882394959,0.0351218219141946,-0.134469633502416,-3.88303988081749E-05,-0.45576907435041,-0.86657397893832,-0.761610173308449,-0.365829322939201,-0.000124759697311,-0.134469633502416,-0.134469633502416,-0.674465338918936,-0.643085704297108,-0.926571635405573,-0.0925469039214271,-0.134469633502416,-0.0396507093368125,-0.228126887384899,-0.0277964740243351,-0.0547859319399747,-0.702467344459352,-0.4459482859101,-0.134469633502416,-0.0925469039214271,-0.446811891699041,-1.76127759076518E-11,-0.0006312189288565,-0.134469633502416,-0.134469633502416
s24,Consensus_class_1,-0.0352735119350124,-0.197049831988743,1.26300568985406E-08,1.00937062873687E-10,1.32199682504673E-08,0.765915202502718,2.90191617921418E-07,-0.172296919886886,3.22803279381721E-09,-0.000639820096961,0.134395176304563,-0.178862875817143,1.34087729436085E-07,9.08391541377678E-17,2.28803343291089E-08,2.14455614424875,-0.054412264246752,2.70136153435047,-0.197049831988743,2.24821421796324E-17,-0.133894954502704,0.414007784884451,-0.0788776993713204,-0.0949703422199218,0.023761760163973,1.16713817986608,-0.0014532448337265,6.65148433736233E-10,-0.0215742665454057,1.56664202360048E-10,-0.249047866981728,-0.755618062726541,0.0277843227177738,-0.10823625905525,-0.545215339799788,-0.0253687943535791,-0.0742977952795182,-0.738876102619139,0,-4.75007012758284E-69,-0.0853005228793961,0.6102946441459,-0.0130272109777717,0,-0.294376662124389,0.130326515074197,-0.137617066492413,-0.178862875817143,-0.211702722048445,-2.33551842556259E-05,0.215134947161241,0,-0.965529307748704,-0.197049831988743,0.273944619685155,-0.614107833205331,0,0,-0.144578874891342,-0.134391361986372
s25,Consensus_class_1,-0.0444689956062363,-0.421299280090195,0.343397831281229,0.0953081500514858,0.0737621901713391,0.82907433734529,0.235486844058036,-0.438163874340684,1.23948624007063,-0.0005694025277875,0.564344085931779,-0.170452553598608,4.08047726240187E-05,1.23305285182551,0.0261186972658739,3.13252692736369,-0.03173396334022,3.64327670933623,-0.409728131424165,1.10978570003432,-0.0949868229058141,1.57142943342975,-0.37545913241953,-0.0786107951547073,2.0572994031342,2.14689955512575,-0.0256886349818073,1.9716724074103E-09,-0.0331800659557399,9.11424967435433E-12,-0.853286780905184,-0.450142644295511,-0.345090613476859,-0.254061902432328,-0.494148886187096,-3.83428443073257E-10,-0.803087369000455,-0.773850070014511,-9.77020628545968E-06,-0.3260049856894,-0.356575707270075,-0.0180427938071405,-4.83607661520353E-09,-0.442918114380311,-1.66162181589923E-11,-0.132752195036877,-0.359043305751974,-0.404841057692395,-0.178896931824596,-2.72292678679288E-10,0.0369665075765456,-0.687293665341555,-1.03292956934366,-0.265264149798929,-0.0203801547017561,-0.183666608265486,0,-0.206098681868185,-0.31995279095623,-0.22279807421838
s26,Consensus_class_1,-0.339492079267418,-0.0029917473925535,0.707634587103587,0.0746335425119538,0.300745240244291,0.838397833029484,0.481772798699503,-0.549905753974012,2.39624458181126,-0.0003596736916281,0.523516668744545,-0.308418888397541,0.0165976411906098,1.63184749231229,0.130115690038465,3.14123559607197,-0.0549587303228273,2.1704661135076,-0.447354271312902,1.00243874529172,-0.0178274050125955,2.5065443941008,-0.406094496428438,-0.0959608276593509,2.83431933585254,2.34733658336445,-0.220832212255786,0.0015413014721241,-0.70800890427307,0.466252313436673,-0.765052419334,-0.992519921076735,-0.349755339155985,-0.447354271312902,-0.32508983038103,-5.86094622480956E-07,-0.952554873630926,-0.376418464181399,-1.65047324815888E-78,-0.358294083804916,-0.447354271312902,-0.0767374705580165,-0.779725607808917,-9.91292606867641E-79,-0.333325219077542,-0.122127242067579,-0.447354271312902,-0.0826664777517452,-0.162756667272081,-0.0037946661603659,-0.349755339155985,-1.20798652769827E-10,-1.09098555030738,-0.0709660959535192,-0.210478297373377,-0.416619923626425,-3.95686837344726E-09,-1.33113519490859E-05,-0.549905753974012,-0.375201581236128
s27,Consensus_class_1,-0.0378239094626444,-0.152226320200521,0.684008029223964,6.30587918190225E-12,0.28096572014743,1.39321286429453,0.486661709125859,-0.41413275026848,1.57605240739463,-0.0001679149662774,0.869637727763013,-0.41413275026848,0.33859822130182,1.25081834992029,0.0629374741394317,3.22076928860455,-0.0322347170052812,3.29547226730165,-0.41413275026848,0.843066295497438,-0.697693282197992,1.7898411364749,-0.254495470951304,-0.076707394891358,2.31376367486725,2.16823209672238,-0.375916316463571,0.049195509507267,-0.0194437190240869,0.160367936854689,-0.172503526883038,-0.0545791706875839,-0.276626985453954,-0.41413275026848,-0.284898853122538,-0.418167471033781,-3.57683487096685E-79,-0.382605261214478,-0.84367472005614,-0.673672252168534,-0.31122471398585,-0.41413275026848,-6.54837974142281E-09,-0.648285851891493,-0.203834586573036,-0.301948756153869,-0.41413275026848,-0.41413275026848,-0.231282846024835,-3.86238557904891E-06,-0.41413275026848,-0.390880695818955,-1.03130645009569,-0.309738181275689,-0.208898444175064,-0.453155586527098,-3.19344173832946E-08,-0.267069490277389,-0.41413275026848,-0.337233627110086
s28,Consensus_class_1,-0.0315213227731837,-0.0287745342041205,9.6027026447492E-09,4.41843357177634E-12,1.0467921497268E-10,9.60986470208795E-36,1.87122177153312E-08,-0.027477350937554,4.07207548056219E-10,-8.9853771338094E-05,3.54791794911837E-10,-0.0287745342041205,5.99795611817783E-11,0.0614287563498685,1.20259657161569E-09,1.17889678816504,-0.0289757616907299,2.15137927716508,-0.0294304856470484,2.52615122861681E-17,-0.0869452083476559,9.695093724621E-11,-0.0253352915092327,-0.0489137579171176,1.51563490458647E-15,0.357248698516203,-0.0009120313169741,8.62086334828412E-11,-0.0111192865175605,5.46833379348166E-14,-0.513055636594583,-0.820569281670428,-0.0162213989364312,-0.0182233683625331,-0.56656680600711,-7.14126269198304E-06,-0.778137043413296,-0.758602022510538,-0.407265778585801,-7.22717973828726E-07,-0.0130689512654549,-0.0126016300469088,-0.10697235989478,-0.637486342604983,-0.0007225807555394,-0.0057041655713002,0.0132441122880326,-0.0023346419467781,-0.000581736841054,-0.0397735453597892,-0.0245342524227775,-0.674565024957183,-1.36982975684763E-77,-0.0215567244265611,0.0075980138891325,-0.426831330397807,-2.33767662139395E-09,-5.27270546678664E-06,-0.0231901723824069,-0.008174792495775
s29,Consensus_class_1,-0.0247484664083557,-0.6717431923331,3.15126467133996E-08,0.250876656346862,0.506144846650873,1.53820459244509,0.472342756126498,-0.515503783651241,0.960333393242433,-0.0001110680175612,0.718563565782692,-0.56143405451724,0.615906173617309,1.45162996008482,1.2408332823365E-07,3.45292695678619,-0.0573495999671647,2.99350323902457,-0.682635191475761,1.00467298084504,-0.471070641538702,2.35472450116285,-0.319014755356662,-0.056943693750625,2.14403417656168,2.29533562065228,-0.0940539936715334,1.63221849766855E-09,-0.0548002128595565,0.240216056896341,-0.759149487942601,-1.00463735737422,-0.36084507640532,-0.0605154230115511,-0.252045895749997,-0.0193578515017424,-0.890127901973057,-0.38557613483132,-7.15619193567285E-13,-0.413604532913085,-0.603451736338571,0.0853258272200688,-0.377461345549797,-5.93612629688709E-11,-0.0471506903635754,-0.381873525441273,-0.57170540597415,-0.578974540126008,-0.0456525084712534,-6.15313297225684E-05,-0.379146556555878,-0.0015834204925118,-0.905144608130719,-0.313697642634322,-0.219354612736607,-0.489193726288144,-2.90211922928892E-75,-0.184781155633269,-0.510519795246199,-0.46269218378078
s30,Consensus_class_1,-0.0321386700194452,-0.350125844303955,0.0413089602685184,0.160096480365221,0.0340337372849569,0.885376580072501,7.09864020088225E-07,-0.298228273869109,4.0090596593398E-10,-4.82194706304007E-05,0.25780501137585,-0.263162145092645,3.77506052966735E-05,0.664033836310155,0.0304219330012149,1.60411766716828,-0.107155763348191,2.49377349371411,-0.38254799260154,0.578608991572466,-0.0531401614984121,0.639202298217036,-0.190662590011672,-0.043670436486438,3.49498488960511,1.71112236067877,-0.0049220531953257,0.0263881447991455,-0.23409470177202,2.43057514279665E-11,-0.774038857663876,-0.960959509827998,0.52694176436865,0.0561510531054448,-3.65247472097372E-09,-0.417586125300616,-0.185838002517202,-0.771859862795507,-2.50378423076844E-14,-0.553200149322711,-0.303036080632213,0.196704987834094,-0.324744196983873,-0.659933658694624,-0.336297537039529,-0.132663025161409,-0.342146121422877,0.228898362244822,-0.199095477598801,-2.40807526596803E-05,-0.371725269384678,-0.312176352094981,-0.96093173943443,-0.356061361946138,-0.173105923399959,-0.45411430346676,-0.819322061349482,-1.42675012233381E-08,-0.38254799260154,-0.0648669852336533
s31,Consensus_class_1,-0.0736697580521058,-0.152997188710628,0.326291506791296,3.45501216980967E-11,4.3549611187992E-08,1.01443891489065,0.0973960061368819,-0.252919844820706,1.63551453471318,-0.00078833183793,0.670462205719859,-0.0967840918133168,7.2656466353157E-08,1.65081620124049,3.99237438288729E-07,2.50535086109376,-0.077629768780638,3.32445642502952,-0.23327305639942,0.184316967143194,-0.402741138669902,0.921195185742072,-0.218974136280159,-0.0718973147086793,2.16678036514312,1.82649640087519,-0.247045495664546,5.86207533451329E-10,-0.0797753057234415,0.317797535740417,-0.35999512335192,-0.491194225516251,-0.239018871522709,-0.144101682003631,-0.277483902010444,-0.0787609335572816,-0.304868514028189,-0.730146898303944,-0.727376162312874,-0.692470066175639,-0.124903257443244,-0.0896647981701437,-8.70581586311402E-09,-0.640765350546397,-0.370811427980923,-0.201317138242199,-0.221912826379382,-0.239018871522709,-0.114750415933942,-1.72538759541873E-10,-0.228872380605201,-0.674901342940949,-1.12030435128919E-10,-0.103457747657438,0.0296875289256701,-1.78041880381849E-06,-9.30637211519444E-08,-0.367521108613049,-0.175720732038686,-0.228872380605201
s32,Consensus_class_1,-0.031013148689471,-0.361185957675317,0.313338926083307,2.14741482439852E-09,0.0791290366218972,1.10023425979093,0.79199726079174,-0.269882136661808,1.61504863633738,-0.0620578268672341,0.755751841715065,-0.263925542728559,1.01986607181017,0.975837220901023,0.0795511506060424,3.44834277244541,-0.504258926206826,3.31817528066397,-0.247730500001314,0.183976054889677,-0.0772874423640664,1.98667548426077,-0.190921294502105,-0.171347574540566,1.78135296092465,2.3258635327725,-0.125094583474033,0.002043862798344,-0.164601688179263,0.527404561545399,-0.415125949334009,-0.969539084750608,-0.240731282115141,-0.380271458642362,-0.272151721360821,-0.105642146077296,-0.850637221382336,-0.176900070027932,-0.38969706490241,-0.356288404844669,-0.29117563919527,-0.34943800665555,-0.665958334901221,-0.513853756787908,-0.956856889679079,-0.283897465876939,-0.380271458642362,-0.373867846766506,-0.232477170861597,-0.0465341788506047,-0.158184825583138,-0.0013547106513481,-1.05290027649286,-0.364824768741911,-0.198149554257631,-0.446085953106357,0,-0.250605398284584,-0.325279211118928,-0.208400437569187
s33,Consensus_class_1,-0.0697050431671334,-0.623100037241827,0.514717592964295,0.395764879314352,0.336125433581617,1.63051701030894,0.700377043069914,-0.623100037241827,1.12467196346444,-0.0187282008601922,0.935824128909547,-0.426390908871075,1.34324997046773,2.02307454057903,0.126938036471701,3.23559606107241,-0.652976401907319,2.5052051367889,-0.623100037241827,1.48512269051486,-0.653298818111581,2.19628979716684,-0.0168758704448197,-0.0347525476531372,3.1456548324595,2.2242367583824,-0.35897887320922,0.0299705411032621,-0.68981036673119,0.506115329879459,-0.0496457166084388,-1.50673692417124E-15,-0.623100037241827,-0.0867387689786785,-0.617789703074335,-0.0706237107006109,-0.189588459464811,-0.798713785434872,-1.33789530616876E-76,-6.21392600873291E-07,-0.623100037241827,0.112258285031151,-1.08187884137722E-06,-3.67138794444714E-77,-0.98503895295745,-0.252497920670102,-0.426390908871075,-0.623100037241827,-0.176678131640877,-4.45319178258027E-05,-0.426390908871075,-2.14628255986397E-08,-1.06952683658048,-0.623100037241827,0.177181545833652,-1.16935662716836E-06,-6.68732315169795E-75,-0.0103014723586488,-0.623100037241827,-0.426390908871075
s34,Consensus_class_1,-0.248332150096982,-0.354531045406965,0.592401799535389,1.30378875928917E-08,0.759901079972732,1.45890669880685,1.07482974810733,-0.427311121141859,2.29740937404739,-0.0001459020025606,0.953928077577651,-0.172756401683204,0.912764557293576,1.45901244715263,0.133665325197305,4.09907716951482,-0.0252571419328027,1.57625527585726,-0.261731339681009,0.624745988847179,-0.539838259400248,2.37715943163447,-0.427311121141859,-0.0422569800118653,2.42527191552868,2.31960705910645,-0.356906314242646,1.2343115519615E-10,-0.593665113291854,0.921080106443033,-0.30214903724083,-3.21666707662543E-11,-0.221875419584431,-0.261731339681009,-0.315655961520216,-7.02516014969867E-08,-0.908653444469614,-0.355896525281143,-1.19362915344966E-07,-0.474945046943372,-0.169264490873158,0.0744135751408879,-1.71495232631893E-06,-0.434123277642604,-1.0420209274397,-0.282373509131655,-0.327811555626195,-0.392839766704367,-0.197699216545211,-0.0335362616690675,-0.324993641133853,-0.71970142423825,-0.11753739545006,-0.219489883198874,-0.188482939277847,-0.461722405027687,-1.23013500359979E-09,-0.413051977692092,-0.354531045406965,-0.402919536788029
